No,Judul,Text,Url,Kategori
42,Arema Pertimbangkan Cabut dari Stadion Kanjuruhan,"Arema FC mempertimbangkan cabut dari Stadion Kanjuruhan usai insiden pelemparan batu ke bus Persik Kediri. Pihak klub merasa tidak dihormati. Bus Persik dilempari batu saat meninggalkan Stadion Kanjuruhan, Senin (11/5/2025). Macan Putih menang 3-0 atas Arema pada pekan ke-32 Liga 1 2024/25 yang disinyalir menjadi sumber kekecewaan sekelompok pendukung tuan rumah.  SCROLL TO CONTINUE WITH CONTENT Mirisnya, insiden ini terjadi pada laga comeback Arema ke Kanjuruhan setelah menjadi tim musafir nyaris selama tiga tahun. Arema harus terusir setelah Tragedi Kanjuruhan yang terjadi pada Oktober 2022. ""Kami kecewa dengan beberapa stakeholders pertandingan kemarin. Tiga tahun kami berusaha mempertahankan eksistensi klub. Bersungguh-sungguh untuk kembali ke rumah sendiri,"" kata General Manager Arema Yusrinal Fitriandi dalam pernyataan resmi klub. ""Sementara itu banyak pihak tiada henti mencaci maki klub, yang di satu sisi klub berusaha bertahan dan tabah menghadapi padahal klub mengalami masa sulit dengan keterbatasan dana, karena tidak ada pemasukan lantaran harus terusir, rasanya hanya cukup sisa tenaga, semangat dan niat tulus mempertahankan klub ini. Kami terasa sudah berdarah darah, sekuat daya dan upaya kami lakukan, namun hasilnya seakan-akan kita tidak dihormati di sini."" ujarnya menambahkan.  Sebenarnya tidak banyak suporter yang datang langsung ke Kanjuruhan pada laga comeback Arema. Tiket yang mahal diduga menjadi penyebab suporter kesulitan untuk datang berbondong-bondong. Bagi Arema, minimnya kehadiran suporter tentu tidak seperti yang diharapkan setelah dua tahun lebih menjadi tim musafir. Sudah sedikit yang datang, berulah pula sehingga mencoreng nama klub. ""Kami mengingatkan suporter itu pendukung, tiga tahun mereka tidak dapat memberi dukungan ke Arema FC, begitu kita pulang, alih-alih dukungan yang didapat tapi justru tuntutan kesempurnaan yang berlebihan harus dituruti,"" tutur Yusrinal. ""Pihak keamanan mohon lakukan evaluasi, tuntutan kesempurnaan dari sisi mereka yang akhirnya semua dibebankan ke Arema FC. Laga kemarin itu level renpam high risk match, dan Arema FC sudah penuhi semuanya. Kami prihatin kejadian pelemparan bus Persik terjadi di area zona 4 di luar area stadion yang menjadi konsentrasi pihak keamanan,"" ucapnya, ""Polisi harus tangkap dan ungkap pelaku dan motif pelemparan bus Persik Kediri. Jika pelaku kecewa dengan terkait penyelenggaraan atau kecewa karena Arema FC kalah, kenapa tidak dilimpahkan ke kami?"" katanya lagi.",https://sport.detik.com/sepakbola/liga-indonesia/d-7911035/arema-pertimbangkan-cabut-dari-stadion-kanjuruhan,Liga Indonesia
43,Sekjen PSSI: FIFA Pasti Tahu Insiden di Kanjuruhan,"Sekjen PSSI Yunus Nusi menyebut bahwa FIFA pasti mengetahui insiden terbaru di Kanjuruhan. Sebab sepakbola Indonesia masih dalam pantauan. Insiden kembali terjadi di Kanjuruhan, Malang, dalam momen comeback Arema, Minggu (11/5/2025) ke sana. Aremania melempar batu ke bus yang mengangkut skuad Persik Kediri, seusai tim tamu mengalahkan tim dukungan mereka 3-0 pada laga pekan ke-32 Liga 1 2024/25. Pelatih Persik Divaldo Alves menjadi korban luka karena duduk dekat dengan jendela yang pecah. Insiden ini memicu tudingan bahwa Aremania tak belajar dari peristiwa mematikan pada 1 Oktober 2022 silam di Kanjuruhan. SCROLL TO CONTINUE WITH CONTENT ""Kami belum tahu, tapi yang pasti FIFA akan mengetahui hal ini karena saat ini FIFA selalu memantau sepakbola Indonesia,"" kata Yunus Nusi kepada detikSport, Senin (12/5/2025). ""Malam ini saya dan beberapa (anggota) Exco (Komite Eksekutif PSSI) terbang ke Paraguay untuk ikut menghadiri Kongres FIFA tanggal 15 Mei di Paraguay,"" ujarnya menambahkan. Adapun Yunus Nusi belum bisa memastikan apakah dalam kongres nanti FIFA akan menyinggung insiden terbaru di Kanjuruhan terbaru. Pasca Tragedi Kanjuruhan, PSSI memang berulang kali bahwa sepakbola Indonesia dalam pemantauan FIFA. Karena itu pula PSSI mengirimkan proposal 'Garuda Mendunia' dalam misi Transformasi Sepakbola Indonesia. Namun Yunus Nusi juga belum bisa menerka reaksi dari FIFA nantinya terkait insiden terbaru di Kanjuruhan. ""Kami belum tahu apa respons FIFA terhadap kejadian ini pada kongres nanti,"" ujar Yunus Nusi.",https://sport.detik.com/sepakbola/liga-indonesia/d-7911677/sekjen-pssi-fifa-pasti-tahu-insiden-di-kanjuruhan,Liga Indonesia
44,PSS Sleman Bergantung ke Tim Lain untuk Bertahan di Liga 1,"PSS Sleman masih berjuang untuk lepas dari jeratan degradasi Liga 1 2024/2025. Laskar Sembada butuh dari sekadar menyapu bersih dua laga sisa. Di klasemen Liga 1, PSS ada di posisi ke-17. Riko Simanjuntak cs mengumpulkan 28 poin hasil dari 32 kali berlaga. PSS berjarak empat poin dari Semen Padang, tim yang satu tingkat dari zona merah. Sementara dari Madura United, PSS berjarak lima poin. SCROLL TO CONTINUE WITH CONTENT PSS masih bisa menambah poin maksimal enam angka. Oleh karena itu, Super Elang Jawa masih bisa mengejar Semen Padang dan Madura United. PSS akan melawan Persija Jakarta pada akhir pekan ini, lalu melawan Madura United pada pekan depan. Sementara itu, Madura United akan dijamu Bali United pada akhir pekan ini sebelum melawan PSS. Semen Padang akan melawan dua tim Jawa Timur: Persik Kediri dan Arema FC. Pelatih PSS, Pieter Huistra, yang mengungkap bahwa kemenangan wajib didapat timnya untuk sekadar menjaga peluang bertahan di Liga 1. Sembari itu, PSS juga berharap pesaing terdekatnya terpeleset di dua pekan terakhir. ""Dua pertandingan terakhir tentu akan sangat seru. Kita harus menang di dua laga tersebut,"" kata Huistra seperti dikabarkan detikJogja. ""Lalu kita harus melihat dan menunggu tim lain. Apalagi Madura main bagus lawan Bali United kemarin. Jika Madura kehilangan poin dan laga terakhir kita menang, mungkin kita bisa selamat,"" tuturnya. ""Jika kita menang lawan Madura di laga terakhir, mungkin kita bisa di atas mereka. Tapi kita lihat dan fokus dulu ke dua laga terakhir,"" kata eks Direktur Teknik PSSI itu menambahkan.",https://sport.detik.com/sepakbola/liga-indonesia/d-7912591/pss-sleman-bergantung-ke-tim-lain-untuk-bertahan-di-liga-1,Liga Indonesia
45,"Komdis PSSI Beri Sanksi Tambahan, Musim Ciro Alves di Persib Berakhir","Kiprah Ciro Alves bersama Persib Bandung di Liga 1 musim ini dipastikan selesai usai mendapat sanksi tambahan dari Komisi Disiplin (Komdis) PSSI. Striker impor asal Brasil itu dijatuhi sanksi tambahan untuk dua pertandingan. Hukuman ini merupakan buntut dari insiden penyikutan terhadap pemain Malut United yang berujung kartu merah langsung dalam laga pekan ke-31 Liga 1 2024/25 di Stadion Kie Raha, Tidore, pada 2 Mei 2025. Keputusan tersebut tertuang dalam Salinan Keputusan Komdis PSSI Liga 1 2024/25 bernomor 159/L1/SK/KD-PSSI/V/2025, yang ditandatangani oleh Ketua Komdis, Eko Hendro Prasetyo, SH, MH, pada 8 Mei 2025. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT  ""Merujuk kepada Pasal 49 ayat 1 huruf (d) dan ayat 2 Kode Disiplin PSSI Tahun 2023, Sdr. Ciro Henrique Alves Ferreira E Silva diberikan hukuman tambahan larangan bermain sebanyak dua (2) pertandingan sejak keputusan ini diterbitkan dan berlaku pada pertandingan terdekat,"" demikian kutipan dari dokumen resmi tersebut seperti dikutip dari laman resmi Persib. Dengan demikian, setelah absen pada laga kontra Barito Putera di Stadion Gelora Bandung Lautan Api, Jumat 9 Mei 2025, Ciro Alves juga dipastikan tidak bisa memperkuat Persib dalam dua laga terakhir musim ini. Tim Maung Bandung akan menghadapi Persita Tangerang (16 Mei 2025) dan Persis Solo (25 Mei 2025). Selain larangan bermain, pemain bernomor punggung 77 itu juga dijatuhi denda sebesar Rp10 juta. Deputi CEO PT Persib Bandung Bermartabat, Adhitia Putra Herawan menyayangkan sanksi tambahan yang diberikan Komdis PSSI kepada Ciro Alves.    ""Kami cukup menyayangkan adanya hukuman tambahan yang dijatuhkan kepada Ciro Alves, terutama karena kehadirannya sangat kami butuhkan dalam momen-momen krusial akhir musim. Namun sebagai klub profesional, Persib senantiasa menghormati dan mematuhi setiap keputusan yang dikeluarkan oleh Komite Disiplin PSSI,"" ucapnya. Dengan sanksi ini, Ciro Alves tidak akan bermain lagi hingga Liga 1 musim ini berakhir. Mantan pemain Persikabo Bogor ini juga telah memutuskan untuk meninggalkan Persib di akhir musim.  [Gambas:Video CNN]",https://www.cnnindonesia.com/olahraga/20250513230038-142-1228873/komdis-pssi-beri-sanksi-tambahan-musim-ciro-alves-di-persib-berakhir,Liga Indonesia
46,"Bojan Hodak Pasrah soal Sanksi Ciro Alves, Takut Bernasib Seperti Yuran Fernandes Kalau Kritik PSSI Terlalu Jauh - Bolasport.com","BOLASPORT.COM - Pelatih Persib Bandung, Bojan Hodak tak mau terlalu banyak mengomentari putusan komdis PSSI soal hukuman untuk Ciro Alves. Komisi Disiplin PSSI telah merilis hukuman untuk penyerang asing Persib Bandung, Ciro Alves yang terkena kartu merah dalam laga lawan Malut United 2 Mei lalu. Ciro mendapatkan larangan 1 pertandingan akibat straight red card. Komdis PSSI menambahinya larangan 2 laga sehingga Ciro Alves resmi mendapatkan 3 laga larangan bermain. Hal itu berarti Ciro Alves telah menyelesaikan musim dengan Persib Bandung dan dipastikan tidak akan dapat laga perpisahan di sisa Liga 1. Baca Juga: Hasil Sidang Komdis PSSI - Sanksi Tambahan PSM Selain Kasus Yuran Fernandes, Pesta Flare PSS hingga Spanduk Bikin Persis Ditegur PERSIB  Pemain Persib Bandung, Ciro Alves, saat pertandingan melawan Malut United, Jumat (2/5/2025). Pelatih Persib Bandung, Bojan Hodak mengaku pasrah dengan hukuman yang diterima oleh Ciro Alves. Ia tak bisa berkomentar terlalu jauh karena takut juga akan disanksi. ""Mau bagaimana lagi? Ciro diskors,"" kata Bojan Hodak dilansir BolaSport.com dari Kompas.com.",https://www.bolasport.com/read/314250470/bojan-hodak-pasrah-soal-sanksi-ciro-alves-takut-bernasib-seperti-yuran-fernandes-kalau-kritik-pssi-terlalu-jauh,Liga Indonesia
47,OKS minta Persis Solo tak kehilangan poin pada dua laga tersisa,"Jakarta (ANTARA) - Pelatih Persis Solo Ong Kim Swee (OKS) meminta timnya tak kehilangan poin pada dua laga tersisa di kompetisi Liga 1 Indonesia musim ini untuk menghindari jerat degradasi. Dikutip dari laman resmi Liga Indonesia, Selasa, Persis Solo kini hanya membutuhkan tiga poin lagi dari dua laga tersisa untuk selamat dari jurang degradasi setelah berhasil meraih poin penuh di kandang PSBS Biak pada pekan ke-32. ""Target kita untuk tidak kehilangan poin. Kita berusaha untuk mendapatkan poin penting, namun kita mendapatkan bonus dari kesungguhan para pemain. Pulang dengan 3 poin memberikan kita posisi yang baik, tapi bukan berarti kita menganggap mudah pertandingan yang akan datang,"" jelas OKS. Pada pertandingan menghadapi PSBS Biak, Persis Solo berhasil meraih kemenangan dengan skor 2-0 berkat gol yang dicetak Fransiskus Alesandro pada menit ke-38 dan Ramadhan Sananta pada menit ke 90+4. Baca juga: Persis Solo amankan kemenangan tandang di markas PSBS Biak  OKS menyebutkan kemenangan ini merupakan hasil yang krusial bagi timnya dan ia berharap Laskar Sambernyawa terus berjuang bersama hingga akhir kompetisi. ""Ya, ini merupakan poin yang penting bagi Persis Solo. Kita tahu, dalam laga ini kita memerlukan poin di mana posisi kita masih belum aman. Walaupun kita mendapatkan 3 poin tetapi kita masih belum selesai untuk berusaha pada 2 laga terakhir. Ini penting untuk kita bertahan di Liga 1,"" terang OKS. ""Kemenangan ini membuktikan para pemain menunjukkan karakter yang baik. Kalau kita lihat dari statistik jika kita bermain di kandang lawan, kita berhasil mendapatkan 4 kemenangan berturut-turut. Ini satu hasil dan perjalanan yang baik bagi Persis ketika bermain di luar Stadion Manahan,"" pungkasnya. Berkat kemenangan ini Persis Solo berada di peringkat ke-13 klasemen sementara Liga 1 Indonesia dengan raihan 35 poin dari 32 pertandingan yang sudah dilalui. Selanjutnya Persis Solo dijadwalkan akan melakoni dua pertandingan berat pada sisa kompetisi Liga 1 Indonesia musim ini dengan menjamu Dewa United (17/5) dan bertandang ke markas Persib Bandung (25/5).  Baca juga: PSIS jadi yang pertama, lima tim lainnya berusaha hindari degradasi Pewarta: Aldi SultanEditor: Irwan Suhirwandi								Copyright © ANTARA 2025",https://www.antaranews.com/berita/4829957/oks-minta-persis-solo-tak-kehilangan-poin-pada-dua-laga-tersisa,Liga Indonesia
48,"Incar Finis di Posisi Kedua Klasemen Liga 1, Bruno Moreira Bertekad Bawa Persebaya Raih Kemenangan dalam 2 Laga Sisa - Bolasport.com","BOLASPORT.COM - Penyerang Persebaya Surabaya, Bruno Moreira, bertekad membawa Bajol Ijo meraih kemenangan dalam dua laga sisa agar tim bisa finis di posisi kedua klasemen Liga 1 2024/2025. Persebaya Surabaya masih memiliki dua laga sisa untuk menuntaskan Liga 1 2024/2025 ini. Tim kebanggan Bonek tersebut dijadwalkan akan menghadapi Broneo FC dalam laga pekan ke-33 Liga 1 2024/2025, di Stadion Segiri, Samarinda, Minggu (18/5/2025). Setelah itu, Persebaya akan menjamu Bali United dalam laga terakhir Liga 1 2024/2025, di Stadion Gelora Bung Tomo, Surabaya, pada Minggu (25/5/2025). Baca Juga: Rumor Transfer - Persebaya Dikabarkan Pulangkan Gelandang Timnas Indonesia Milik Persib Dua pertandingan sisa ini menjadi laga penting buat Persebaya apabila mereka ingin finis di posisi kedua klasemen Liga 1. Apalagi tim yang mampu finis di posisi kedua klasemen Liga 1 ini nantinya bisa dipastikan bakal tampil di AFC Challenge League. Saat ini Persebaya Surabaya masih memiliki peluang untuk finis di posisi kedua klasemen Liga 1, karena mereka berada di peringkat ketiga dengan mengemas 55 poin. Tim berjuluk Bajol Ijo tersebut memang masih memiliki peluang, tetapi ini tak mudah karena Dewa United saat ini berada di posisi runner-up dengan mengemas 57 poin. Untuk itu, agar Persebaya bisa finis di posisi terbaik Liga 1 musim ini.",https://www.bolasport.com/read/314250439/incar-finis-di-posisi-kedua-klasemen-liga-1-bruno-moreira-bertekad-bawa-persebaya-raih-kemenangan-dalam-2-laga-sisa,Liga Indonesia
49,"Persebaya Tiga Laga Tanpa Kemenangan, Ini Pembelaan Uston Nawawi - Bolasport.com","BOLASPORT.COM - Persebaya Surabaya kembali melanjutkan tren minor saat gagal mengalahkan Semen Padang. Bertarung pada laga pekan ke-32 Liga 1 2024/2025 di Stadion Gelora Bung Tomo Surabaya, laga berakhir dengan hasil imbang 1-1. Ini membuat mereka mencatatkan total tiga pertandingan beruntun mendapatkan hasil imbang. Bagi tim yang sedang bertarung untuk mengunci posisi kedua dan mendapatkan tiket Asia tentu ini bukan kondisi yang baik. Mereka masih memiliki dua pertandingan terakhir saat melawan Borneo FC (18/5) dan Bali United (24/5). Baca Juga: Klasemen Liga 1 - Persebaya Gagal Geser Dewa United, PSIS Resmi Degradasi Caretaker Persebaya, Uston Nawawi menjelaskan bahwa semua pemain sudah bekerja keras. Termasuk bermain dominan sejak menit pertama sebelum tim tamu mencetak gol. Namun, mereka gagal memanfaatkan peluang di depan kotak penalti dan sulit mencuri skor. ""Pertama kita apresiasi karena sudah bekerja keras semua pemain.""",https://www.bolasport.com/read/314250061/persebaya-tiga-laga-tanpa-kemenangan-ini-pembelaan-uston-nawawi,Liga Indonesia
50,Bruno Moreira: Persebaya Surabaya siap kerahkan segala kemampuan,"Jakarta (ANTARA) - Kapten Persebaya Surabaya Bruno Moreira menegaskan timnya siap mengerahkan segala kemampuan pada dua pertandingan tersisa di ajang Liga 1 Indonesia musim ini. ""Kami masih hidup dalam persaingan. Kami tahu dua pertandingan terakhir sangat penting. Jadi sekarang fokus kami hanya satu: menang,"" ujar Bruno, dikutip dari laman resmi Liga Indonesia, Selasa. Saat ini Persebaya Surabaya tengah berada di peringkat ketiga klasemen sementara Liga 1 Indonesia dengan 55 poin dari 32 pertandingan dan menyisakan dua laga untuk dimainkan. Persebaya Surabaya memiliki peluang untuk mengakhiri musim ini menempati peringkat kedua klasemen agar tampil di kompetisi Asia musim depan. Bajul Ijo diwajibkan menyapu bersih dua pertandingan tersisa dan berharap peringkat kedua Dewa United gagal mendapatkan poin penuh sehingga Persebaya Surabaya naik ke tempat kedua.  Baca juga: Empat tim masih berpeluang untuk tampil di kompetisi Asia musim depan Dituntut untuk mendulang poin penuh pada dua pertandingan tersisa, Persebaya Surabaya kini tengah berupaya untuk kembali ke jalur kemenangan setelah hanya mampu mendapatkan hasil imbang di tiga pertandingan terakhirnya. Terbaru, Persebaya Surabaya harus puas bermain imbang 1-1 ketika menjamu Semen Padang pada pekan ke-32 Liga 1 Indonesia di Stadion Gelora Bung Tomo, Surabaya, Minggu lalu. Mengenai jalannya pertandingan tersebut, Bruno mengatakan dirinya cukup frustrasi dengan hasil yang didapatkan Persebaya Surabaya, terlebih mereka tampil di hadapan pendukungnya. ""Kami sudah tiga kali beruntun seri. Lawan Persik Kediri, kami buang banyak peluang. Hari ini pun sama. Ini tidak bisa terus terjadi,"" pungkas Bruno.  Selanjutnya Persebaya Surabaya dijadwalkan pada pekan ke-33 Liga 1 Indonesia akan bertandang ke markas Borneo FC, Minggu (18/5), lalu menjamu Bali United pada pekan ke-34 di Stadion Gelora Bung Tomo, Minggu (25/5). Baca juga: Penyelesaian akhir jadi kendala Persebaya gagal raih poin penuh Baca juga: Jadwal Liga 1: persaingan kompetisi Asia dan menghindari degradasi Pewarta: Aldi SultanEditor: Junaydi Suswanto								Copyright © ANTARA 2025",https://www.antaranews.com/berita/4830353/bruno-moreira-persebaya-surabaya-siap-kerahkan-segala-kemampuan,Liga Indonesia
51,"Liga 1 - Kesenjangan Prestasi Usai Musim Lalu Juara, Pieter Huistra Bahagia Tangani PSS Sleman - Bolasport.com","BOLASPORT.COM - Pieter Huistra menatap prospek juara Liga 1 berlanjut degradasi ke Liga 2 dalam dua musim beruntun. Satu tahun berjalan sangat cepat dalam sepak bola, tanyakan saja pada Pieter Huistra. Musim lalu, pelatih asal Belanda itu membawa Borneo FC menjuarai Liga 1 2023/24 babak reguler. PT LIB memberi Pesut Etam sebuah trofi, tetapi juara ""sebenarnya"" yaitu Persib Bandung yang memenangi babak championship. Huistra tak beruntung lantaran PSSI menggelar babak ekstra yang kemudian dirasa mudarat sehingga musim ini langsung dihapus. Borneo FC pun memecat Huistra saat hasil buruk melanda pada pertengahan musim Liga 1 2024/25. Pesut Etam menunjuk Joaquin Gomez sebagai pelatih baru, sang mantan harus menunggu untuk memperoleh pekerjaan anyar. Huistra baru bekerja pada sepertiga akhir musim ini, saat ditunjuk menangani PSS Sleman. Dibanding Borneo, PSS Sleman berada di sisi klasemen yang berbeda. Baca Juga: Media Korea Selatan Sebut Patrick Kluivert Malas hingga Disamakan dengan Juergen Klinsmann",https://www.bolasport.com/read/314250940/liga-1-kesenjangan-prestasi-usai-musim-lalu-juara-pieter-huistra-bahagia-tangani-pss-sleman,Liga Indonesia
52,PSS Sleman Bergantung ke Tim Lain untuk Bertahan di Liga 1,"PSS Sleman masih berjuang untuk lepas dari jeratan degradasi Liga 1 2024/2025. Laskar Sembada butuh dari sekadar menyapu bersih dua laga sisa. Di klasemen Liga 1, PSS ada di posisi ke-17. Riko Simanjuntak cs mengumpulkan 28 poin hasil dari 32 kali berlaga. PSS berjarak empat poin dari Semen Padang, tim yang satu tingkat dari zona merah. Sementara dari Madura United, PSS berjarak lima poin. SCROLL TO CONTINUE WITH CONTENT PSS masih bisa menambah poin maksimal enam angka. Oleh karena itu, Super Elang Jawa masih bisa mengejar Semen Padang dan Madura United. PSS akan melawan Persija Jakarta pada akhir pekan ini, lalu melawan Madura United pada pekan depan. Sementara itu, Madura United akan dijamu Bali United pada akhir pekan ini sebelum melawan PSS. Semen Padang akan melawan dua tim Jawa Timur: Persik Kediri dan Arema FC. Pelatih PSS, Pieter Huistra, yang mengungkap bahwa kemenangan wajib didapat timnya untuk sekadar menjaga peluang bertahan di Liga 1. Sembari itu, PSS juga berharap pesaing terdekatnya terpeleset di dua pekan terakhir. ""Dua pertandingan terakhir tentu akan sangat seru. Kita harus menang di dua laga tersebut,"" kata Huistra seperti dikabarkan detikJogja. ""Lalu kita harus melihat dan menunggu tim lain. Apalagi Madura main bagus lawan Bali United kemarin. Jika Madura kehilangan poin dan laga terakhir kita menang, mungkin kita bisa selamat,"" tuturnya. ""Jika kita menang lawan Madura di laga terakhir, mungkin kita bisa di atas mereka. Tapi kita lihat dan fokus dulu ke dua laga terakhir,"" kata eks Direktur Teknik PSSI itu menambahkan.",https://sport.detik.com/sepakbola/liga-indonesia/d-7912591/pss-sleman-bergantung-ke-tim-lain-untuk-bertahan-di-liga-1,Liga Indonesia
53,Huistra sebut laga kontra Persija Jakarta sebagai pertandingan krusial,"Jakarta (ANTARA) - Pelatih PSS Sleman Pieter Huistra menyebutkan laga kontra Persija Jakarta pada pekan ke-32 Liga 1 Indonesia sebagai pertandingan krusial di Stadion Maguwoharjo, Sleman, Sabtu (17/5) mendatang. Dikutip dari laman resmi klub, Rabu, Huistra menjelaskan krusialnya laga tersebut karena akan menyangkut peluang PSS Sleman untuk menghindari jerat degradasi. Selain menjelaskan krusialnya pertandingan tersebut, pelatih asal Belanda tersebut turut mengungkapkan rasa senang bisa kembali mendampingi tim setelah sebelumnya menjalani akumulasi kartu kuning. ""Saya sangat senang, pada pertandingan melawan Persija sudah dipastikan saya bisa mendampingi tim di pinggir lapangan. Sayang, Vico dan Kevin tidak dapat bermain untuk pertandingan berikutnya karena terjadi akumulasi kartu kuning,"" jelas Huistra. Mantan pelatih Borneo FC itu melanjutkan, dirinya sadar pertandingan menghadapi Persija Jakarta tentu bukan laga mudah karena lawannya tersebut tengah dalam tren positif.  Baca juga: PSS berpeluang hindari degradasi setelah kalahkan PSIS 2-1 Pada pekan ke-32 Liga 1 Indonesia, Persija Jakarta berhasil mengalahkan Bali United dengan skor 3-0 dan Huistra memastikan anak-anak asuhnya tidak dalam kondisi tertekan serta cukup optimis bisa meraih kemenangan. ""Tentu saja kemenangan kami dari pertandingan lawan PSIS dapat kami ulangi saat menghadapi Persija. Ini bakal menjadi pertandingan penting serta kami sangat siap untuk menghadapinya,"" terang Huistra. ""Sudah kalian ketahui bagaimana sambutan suporter usai kami kembali ke Sleman, saya baru kali ini mendapatkan sambutan yang luar biasa seperti itu. Hal sangat bagus bagi kepercayaan diri kami menghadapi pertandingan besok, sambutan yang sangat baik bagi kami. Sabtu, 17 Mei 2025 saatnya kita kembali bersama, kembali berjuang,"" pungkasnya. PSS Sleman kini berada di peringkat ke-17 klasemen sementara Liga 1 Indonesia dengan 28 poin dari 32 pertandingan, terpaut empat poin dari zona aman.  Super Elang Jawa diwajibkan menyapu bersih dua pertandingan tersisa untuk menjaga asa mereka lolos dari zona degradasi, sambil berharap tiga tim di atas mereka gagal mendapatkan poin. Baca juga: PSIS jadi yang pertama, lima tim lainnya berusaha hindari degradasi Pewarta: Aldi SultanEditor: Irwan Suhirwandi								Copyright © ANTARA 2025",https://www.antaranews.com/berita/4833641/huistra-sebut-laga-kontra-persija-jakarta-sebagai-pertandingan-krusial,Liga Indonesia
54,"Komdis PSSI Beri Sanksi Tambahan, Musim Ciro Alves di Persib Berakhir","Kiprah Ciro Alves bersama Persib Bandung di Liga 1 musim ini dipastikan selesai usai mendapat sanksi tambahan dari Komisi Disiplin (Komdis) PSSI. Striker impor asal Brasil itu dijatuhi sanksi tambahan untuk dua pertandingan. Hukuman ini merupakan buntut dari insiden penyikutan terhadap pemain Malut United yang berujung kartu merah langsung dalam laga pekan ke-31 Liga 1 2024/25 di Stadion Kie Raha, Tidore, pada 2 Mei 2025. Keputusan tersebut tertuang dalam Salinan Keputusan Komdis PSSI Liga 1 2024/25 bernomor 159/L1/SK/KD-PSSI/V/2025, yang ditandatangani oleh Ketua Komdis, Eko Hendro Prasetyo, SH, MH, pada 8 Mei 2025. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT  ""Merujuk kepada Pasal 49 ayat 1 huruf (d) dan ayat 2 Kode Disiplin PSSI Tahun 2023, Sdr. Ciro Henrique Alves Ferreira E Silva diberikan hukuman tambahan larangan bermain sebanyak dua (2) pertandingan sejak keputusan ini diterbitkan dan berlaku pada pertandingan terdekat,"" demikian kutipan dari dokumen resmi tersebut seperti dikutip dari laman resmi Persib. Dengan demikian, setelah absen pada laga kontra Barito Putera di Stadion Gelora Bandung Lautan Api, Jumat 9 Mei 2025, Ciro Alves juga dipastikan tidak bisa memperkuat Persib dalam dua laga terakhir musim ini. Tim Maung Bandung akan menghadapi Persita Tangerang (16 Mei 2025) dan Persis Solo (25 Mei 2025). Selain larangan bermain, pemain bernomor punggung 77 itu juga dijatuhi denda sebesar Rp10 juta. Deputi CEO PT Persib Bandung Bermartabat, Adhitia Putra Herawan menyayangkan sanksi tambahan yang diberikan Komdis PSSI kepada Ciro Alves.    ""Kami cukup menyayangkan adanya hukuman tambahan yang dijatuhkan kepada Ciro Alves, terutama karena kehadirannya sangat kami butuhkan dalam momen-momen krusial akhir musim. Namun sebagai klub profesional, Persib senantiasa menghormati dan mematuhi setiap keputusan yang dikeluarkan oleh Komite Disiplin PSSI,"" ucapnya. Dengan sanksi ini, Ciro Alves tidak akan bermain lagi hingga Liga 1 musim ini berakhir. Mantan pemain Persikabo Bogor ini juga telah memutuskan untuk meninggalkan Persib di akhir musim.  [Gambas:Video CNN]",https://www.cnnindonesia.com/olahraga/20250513230038-142-1228873/komdis-pssi-beri-sanksi-tambahan-musim-ciro-alves-di-persib-berakhir,Liga Indonesia
55,PSS Sleman Didenda Rp 200 Juta gegara Flare Saat Lawan PSM,"PSS Sleman dijatuhi denda oleh Komite Disiplin (Komdis) PSSI sebesar Rp 200 juta. Denda ini merujuk pada penyalaan flare saat laga PSS Sleman vs PSM Makassar di Stadion Maguwoharjo, Sleman pada Sabtu (3/5/2025). PSSI mengumumkan sejumlah hasil sidang Komdis pada 8 Mei 2025 melalui laman resminya. Salah satunya PSS yang kena denda cukup besar akibat penyalaan flare dan suara mercon di tribune timur dan selatan saat laga lawan PSM. ""Terjadi penyalaan flare dalam jumlah banyak di tribune selatan dan timur, terdengar suara mercon sebanyak 3 kali di tribune selatan yang semuanya dilakukan oleh penonton PSS Sleman. Hukuman berupa denda Rp 200 juta,"" demikian keterangan Komdis PSSI seperti dilihat detikJogja, Rabu (14/5/2025). SCROLL TO CONTINUE WITH CONTENT Saat dimintai konfirmasi, manajer PSS, Leonard Tupamahu, membenarkan soal denda tersebut. Saat ini, manajemen dalam proses mengurus denda tersebut. ""Namanya kena denda pastinya kita sangat menyayangkan sekali. Cuma namanya dendanya udah turun ya kita mau bagaimana lagi,"" ujar Leo saat dihubungi detikJogja, Rabu (14/5). ""Kalau denda biasa aja datang denda terus nanti kita transfer ke rekening. Yang pasti diurus,"" tuturnya. PSS saat ini menyisakan satu laga home terakhir kontra Persija Jakarta pada Sabtu (17/5). Leo turut memberikan imbauan kepada suporter jelang laga tersebut. ""Yang kita bisa kan palingan mengimbau untuk tidak terjadi seperti itu lagi kepada para suporter,"" ungkap Leo. ""(Imbauan kepada suporter saat lawan Persija?) Ya imbauannya semoga suporter bisa full datang kasih support ke kita. (Soal flare?) Kalau itu saya tidak bisa berkomentar,"" pungkasnya.",https://www.detik.com/jogja/sepakbola/d-7913569/pss-sleman-didenda-rp-200-juta-gegara-flare-saat-lawan-psm,Liga Indonesia
